date,keyword,platform,mention,sentiment,title,link,category
2026-04-30,B tv+,Google News,1,neutral,"""볼수록 할인"" ?B tv온 가족 혜택 이벤트 - 네이트",https://news.google.com/rss/articles/CBMiYEFVX3lxTE9fUDFYYy1WTkRPRGl0TXdwWThyQXAtV1c3OE5abXBxVmNlYm5ZXzgzbDFBUHE2LU9EVHFWaGszaUtDMk9KS2oxTFVVY2o4a3lxeWdaUlVCaE1oYjI3MV9nSQ?oc=5,B tv+
2026-04-30,넷플릭스 신작,Google News,1,neutral,"전소니, 넷플릭스 신작 '기리고' 특별 출연…햇살 역 맡아 - 이데일리",https://news.google.com/rss/articles/CBMigAFBVV95cUxPQkU3UnV5OG42UFRYUFo2R1c4TWw3M2drYThFQUYwUkprRUF3dG9RMnRFa0R3SnNKdXltRmdEX3pvMHNibGh6a3gxTjJZbVZzajlvRHdnMkkyUUhGem1XejZKcXlLVmc4Rk1mQTJNRXA0cy1mbk1GZHhXRW1jMnhwSg?oc=5,NEW_RELEASE
2026-04-30,범죄 스릴러 드라마,Google News,1,neutral,"""연쇄살인마로 분한 고현정"".. 스릴러 한국 드라마, 선공개 영상부터 '기대' - autotribune.co.kr",https://news.google.com/rss/articles/CBMicEFVX3lxTE82RkJoOXZRQ0V6bWFYZURnbzR2UDNIeERKYTVVLXM1ODVxTWZ1SFBsNHRISzU4WEtLMU11akxQelNrTmxRZWZNUFZVZ3FvWTJJWE9PVlZpdDlDaElSU3VmY2d4WXA3NGtFOGJ3TExYdGk?oc=5,GENRE_SIGNAL
2026-04-30,범죄 스릴러 드라마,Google News,1,neutral,가볍게 시작했는데…입소문 폭발하며 ‘주말 순삭’→TOP5 찍은 넷플릭스 드라마 (‘더 클리닝 레이디’) - TV리포트,https://news.google.com/rss/articles/CBMiXEFVX3lxTFBJVVk1Mk1mWTBERmpxelhNSE1aVkNXRjljcFNUQkZ2bEoyeDdzQkVkVlR5NEU4WE9HOWtGX2RRSWdSclFQYS1lSnQ3T0lpSkFCaEhvT1RZTUJpWlE40gFiQVVfeXFMTnlTay1xMmkxWWhSbTdySFhSdW5nVmhVLXVVM2RPNE1CNGI2ck92Tll4WUNLOTF2SDQydTViQVJxLTNJWnZ1MUpKY1N3ZzllN1NzUC1MckdLb3VwWDlJVFNMQ1E?oc=5,GENRE_SIGNAL
2026-04-30,가족 영화 추천,Google News,1,neutral,2026 휴일 영화 추천 : '화성의 무지개'가 가족을 우주로 떠나게 할 준비가되었습니다. - VOI.id,https://news.google.com/rss/articles/CBMiSkFVX3lxTE1hNi11c3VYeWk5MmdKdC1JVUxhazJPYmRSWU1NbE1hdHBlU1VJQ2g4QU9MM2ZVZ0R0WkcxS3VkV3BuaVFWbVp5NFpB?oc=5,GENRE_SIGNAL
2026-05-01,비플,Google News,1,neutral,"비즈플레이, 제로페이 전용 어플 '비플 제로페이' 공개 - 코리아비즈니스리뷰",https://news.google.com/rss/articles/CBMiggFBVV95cUxOa1Yxa0JhbTVoX0JyZldHOUZvaEZCbFlLYlRGUHI1MkhIU2ZNaWEyeHVvcUFQQ0lWcG5GMjROR2F0NTVXemFrcEN5eUdRaGZoNUZac2VMckllcXhMYTkzcGdyajBnb0d4SHhKeEFYbF85U0lLTWFUVmprQ0F6RmFjZzJn?oc=5,B tv+
2026-05-01,비플,Google News,1,neutral,아동급식카드로 요기요 배달 서비스 이용 가능 - 남해신문,https://news.google.com/rss/articles/CBMiZEFVX3lxTE5LV1l6YldVazlfSEFsM1BfMjBUQVZYVTg1YW14M0xXejUtVk5ZUDZSSi1rb3RSSGUwN0RLaS1MUGNEd2t4TzZfa2pEVEFOX2JHVG1NdG80aUdLMHU0WTZhNVhCTWzSAWhBVV95cUxNVHhVMUVPU3V4c2lBQ0l2OVJMVzRMenI0UERzSS02aUFMcjZKWXhQZzZNSzFmU2VYTFR6UW9yUjE5Q2FFcVdKM3VOUWEwckphblRRb3FkYnlLNnRoWVo4bkw3Z2Y2bHJEZw?oc=5,B tv+
2026-05-01,비플,Google News,1,neutral,농할상품권 경남서만 유독 완판 이유는? - 경남도민일보,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBEYVpzUWFjRHN2RUUxdGlEcmVsX3JUa2dNM2VOOFJhWU02MkJpS09UOFh4SU9vaHdDa1p5ZnpsbmlOYWlFM25xck96dHVfM2x1bkYwa0JSdTZmdFV0TkJHNk5vZUpUMGow?oc=5,B tv+
2026-05-01,넷플릭스 인기작,Google News,1,neutral,넷플릭스 일냈다… 초호화 라인업에 인기작 싹 제치고 돌아오는 韓 드라마 - v.daum.net,https://news.google.com/rss/articles/CBMiVEFVX3lxTE9aNEN3MlRwRTh1NTc2TW5JZVI0U2xQNjktUk43dThDNDZ5MkpTQUZDU01CTzNtbnRwMGY0UzhMYWJBMGdKUEhWcFRCclVab3RXczJUVQ?oc=5,OTT_TOP
2026-05-01,디즈니플러스 인기작,Google News,1,neutral,2025년 디즈니+ 거를 타선 없다...김혜수·전지현·손석구·박은빈 등 총출동 - 매일경제,https://news.google.com/rss/articles/CBMiZkFVX3lxTE5veHd5OW1neF8xakdoRVhvSTQ4SmxDd1VsMW9UTDVOQWpXRFcyVUZDNTIxMVpXZlVnQWxYbnZUc2lJV2Jvdk85TUxfdXN0YzBtSThmR1dsR2tEcHlRd3BqQWxsVGxSdw?oc=5,OTT_TOP
2026-05-01,쿠팡플레이 인기작,Google News,1,neutral,‘세븐킹덤의 기사’ 쿠팡플레이 독점 공개 - bntnews.co.kr,https://news.google.com/rss/articles/CBMiZEFVX3lxTFB1NHlUMzA0REtMdlRxVXhYUTB5VVZTUWNrUmNHaHIxRFlsTHVaSWpOTGthUTR0OVREcGlJTjkzMVlfeFdFeXdVTXVXQlh4SGwzUF9KMndMTG5mSW9CZDNjbERXcmE?oc=5,OTT_TOP
2026-05-01,넷플릭스 신작,Google News,1,neutral,"전소니, 넷플릭스 신작 '기리고' 특별 출연…햇살 역 맡아 - 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE1JUmsxX0oyOC1GcjJ3a3liY3EyZE9GUG1vMVFWQWQwZ1k4UVh1em5wYks1ODRNQ3BCOFMwd2RSdVVTQTR0VlVnaHlXR3JfWHdybHJj?oc=5,NEW_RELEASE
2026-05-01,넷플릭스 신작,Google News,1,neutral,넷플릭스 4월 첫째 주 신작 라인업 - bntnews.co.kr,https://news.google.com/rss/articles/CBMiZEFVX3lxTE0xT1BFb1FUc2ZZeWEwZ0pNOFhlZzlCSktwVDVNeDB3dkRybEFsS2t2SGsyeXVmblMtZWVDc1MzeEhTdUNZTTVFQmhYUUNCWklXcEZBWU1JZmxfRnJuajJRTGhGZ1U?oc=5,NEW_RELEASE
2026-05-01,티빙 신작,Google News,1,neutral,"108개국 1위…티빙이 연 넷플릭스 밖 글로벌 경로 [넷플릭스 없이, 통할까②] - 데일리안",https://news.google.com/rss/articles/CBMi7wFBVV95cUxPVVlPZ1hHdzJfb1J2dlhDOHhxLXJ6eGZOVkl5NEhwM05Gdm9ocDU0V1pyZlIxemd2MTFwc2szaWtWOFR1UGI3eEgyUTljMXdMZnVWWU8yNGpuY3laYXBtZ21ha2ctUDFZQ094UUNRb2ZFNHMwU0M3NXk5UkVKMWl2SE96aVFhMkZYQkRwRVRDTEZLdFhOSnNEdWpuaWZkdVlEc1RhS2dWcUlSVkxySzVTSGduVTNNWVZwRFc0aFo0R3BWT3VxRy14R2hlTHlZWVNvYjV0c25ja0dGZDBwRFVHd0hVTTZfM0lBTWFJNXhHc9IB7wFBVV95cUxPVVlPZ1hHdzJfb1J2dlhDOHhxLXJ6eGZOVkl5NEhwM05Gdm9ocDU0V1pyZlIxemd2MTFwc2szaWtWOFR1UGI3eEgyUTljMXdMZnVWWU8yNGpuY3laYXBtZ21ha2ctUDFZQ094UUNRb2ZFNHMwU0M3NXk5UkVKMWl2SE96aVFhMkZYQkRwRVRDTEZLdFhOSnNEdWpuaWZkdVlEc1RhS2dWcUlSVkxySzVTSGduVTNNWVZwRFc0aFo0R3BWT3VxRy14R2hlTHlZWVNvYjV0c25ja0dGZDBwRFVHd0hVTTZfM0lBTWFJNXhHcw?oc=5,NEW_RELEASE
2026-05-01,티빙 신작,Google News,1,neutral,"티빙·웨이브, 4월 4주 주요 신작 및 화제작 공개 - v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE9pVG42SlBjRVpmdEJZTnZjS3BsdUtRZVAzZ2F6SVdBb1FOSV9vck9lQ3NTQkpNNHptMExCdVRCQkNaNnBXRXNhRTliNnNMa28?oc=5,NEW_RELEASE
2026-05-01,쿠팡플레이 신작,Google News,1,neutral,"쿠팡플레이의 승부수… 김향기 앞세운 ‘로맨스의 절댓값’, 왜 기대되나 [IS신작] - v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTFBWUUFubEVhU0d1SXhtZDB4TDlPcURBeVgtRDViSEtQSFVtcFVJdkdnZHdwZENfWm9tWXJYaVBrYUlIckthVDl2YnRBZ2VMNEU?oc=5,NEW_RELEASE
2026-05-01,범죄 스릴러 드라마,Google News,1,neutral,가볍게 시작했는데…입소문 폭발하며 ‘주말 순삭’→TOP5 찍은 넷플릭스 드라마 (‘더 클리닝 레이디’) - TV리포트,https://news.google.com/rss/articles/CBMiYkFVX3lxTE55U2stcTJpMVloUm03ckhYUnVuZ1ZoVS11VTNkTzRNQjRiNnJPdk5ZeFlDSzkxdkg0MnU1YkFScS0zSVp2dTFKSmNTd2c5ZTdTc1AtTHJHS291cFg5SVRTTENR0gFiQVVfeXFMTnlTay1xMmkxWWhSbTdySFhSdW5nVmhVLXVVM2RPNE1CNGI2ck92Tll4WUNLOTF2SDQydTViQVJxLTNJWnZ1MUpKY1N3ZzllN1NzUC1MckdLb3VwWDlJVFNMQ1E?oc=5,GENRE_SIGNAL
2026-05-01,범죄 스릴러 드라마,Google News,1,neutral,'추석 황금연휴 뭐 보지?' 웨이브 드라마·예능 총정리① - 스포츠한국,https://news.google.com/rss/articles/CBMicEFVX3lxTE5GYkpWZHBkdGQ2Qk9xVXRSV2ViWmFZUW9qSFJLWkRoQ2hyQ1NWUmN4S3JackZPczNvSWFlV3JySG4xVFItWGZBYUFnVm9GX3owb0JYM3JUTFBKdVBpNTh5SGxCbUF4SzNqazI1VVM0RC3SAXRBVV95cUxQQU9lbXo1bDJYbGxXNS03RDdkb3ZFYVJzNWdWR2dzaFNqemI0am1OdFF0YUpGWnNkcjBDUG9YRjY1YTJIUWptb0Z6NUVqQVA1d2lSeFg1UGRZUkpSV0h6cWRxaUo2YjcxZVlWbENmTTFBaXo2OQ?oc=5,GENRE_SIGNAL
2026-05-01,가족 영화 추천,Google News,1,neutral,연휴 마지막날... 밍밍한 듯 은은한 단맛 '가족영화' 추천 - 경남도민일보,https://news.google.com/rss/articles/CBMiakFVX3lxTE1IS3dla2RwazNXTlNzUlg3Z3liUjJmcGxyOG50VzNlN3FycXVBYlkzWEoxOHF6Qkx6SE9uWDRRVWppTXNLeG9sNFpVcjdscEJjR2UxWU5TcVZOUkxRcThzUHhfOXhpR3h6UXc?oc=5,GENRE_SIGNAL
2026-05-02,B tv+,Google News,1,neutral,"SK브로드밴드, 가정의 달 맞아 'B tv' 프로모션 진행 - 데일리한국",https://news.google.com/rss/articles/CBMic0FVX3lxTE1XRkZ3SkNrRXlXN1k2UG1aajlTZ3hCazZTTzBSLVNfMHB4QjhtYl84a3VNS2h5SV9BVGE2eGdmV2RMU08tb0xOVm9UZFpZd19ZVlJSUzVibnNJRUZhcEZMNlFFLTdNTW1FX3FuRHhSSDdwNlHSAXNBVV95cUxNV0ZGd0pDa0V5VzdZNlBtWmo5U2d4Qms2U08wUi1TXzBweEI4bWJfOGt1TUtoeUlfQVRhNnhnZldkTFNPLW9MTlZvVGRaWXdfWVZSUlM1Ym5zSUVGYXBGTDZRRS03TU1tRV9xbkR4Ukg3cDZR?oc=5,B tv+
2026-05-02,비플,Google News,1,neutral,비플페이 사용처 조회 온라인 확인 3분 컷! - 브런치,https://news.google.com/rss/articles/CBMiT0FVX3lxTFBBNFZnM25OMGU1b0FoOWlXcm1mQTJxZ0hzT2puZmo3S2QzN2k1ajAzaUVxUU1sNjJsRV9JbjRRVTktQkJBeTNwZVRpeE05QW8?oc=5,B tv+
2026-05-02,티빙 인기작,Google News,1,neutral,"SSG닷컴, 티빙 결합 '쓱세븐클럽' 공식 론칭…인기 콘텐츠 시청 - news.tf.co.kr",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9jMHk0RzZlZ3JUc0NZV0ZZbi1DVUdkajZXRG1XeW94dnJpNHV4WmIzemY2TmFiR0NtY0RrMWZSNHlpQl9yUG13NTFEcUFpWEotWFVLeHJBVlNvUdIBVEFVX3lxTE8xaS0tTnEzWnliUXlmTVBfTWozMkNXZjd1alo5S1ExT1FJWGxiVVpHTjBBNEExaGtJZUpJTHE4dVFkRHFKMzJtOHM2UGNJSWZaQzJ4dw?oc=5,OTT_TOP
2026-05-02,OTT 화제작,Google News,1,neutral,백종원 품은 '흑백요리사2'…결국 본질은 '요리'와 '경쟁' [OTT 화제작] > 시애틀 뉴스/핫이슈 - seattlen.com,https://news.google.com/rss/articles/CBMicEFVX3lxTE45M0xCYmo1c3BWSkl5bVNPODdwbFRTX0ozMFlheC1ONzNBS2R1TnJJMHo2SXhqX3Q5WmdkTWpGcGc4b0VocUdzUEQwek1UX2ZDbWMtQ0NCRFc3VS1obWI3WUozOWlQbE85emgyNmpqQmw?oc=5,OTT_TOP
2026-05-02,넷플릭스 신작,Google News,1,neutral,'지우학' 이을 넷플릭스 신작 떴다…신인 배우 총출동한다는 '영 어덜트' 호러 - v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTFBSa3V6WHpiMVpxblU5ZXZ3bElmTFEwcXpudzRoenRrRGhCYk1oYWxqNlBIbC14elA4TjJhTExTTlk5Y213QTVTSnNZdVNsSFU?oc=5,NEW_RELEASE
2026-05-02,넷플릭스 신작,Google News,1,neutral,"Netflix, 윤종빈 감독 신작 영화 ‘보통사람들’ 제작 확정 - 뉴스플릭스",https://news.google.com/rss/articles/CBMibEFVX3lxTE1jTDFiTjhfZldjYU45eDVval9JNlpWWlJ1VjAtdEtsLU02bUxJeUVUZTB2VzNTLTdoMzVqc3h1bVhQZWlxQlprZFktXzItT1FhOWVqRXBGMUlhcDI2X2JjSHhCSDJuakJQckRscQ?oc=5,NEW_RELEASE
2026-05-02,티빙 신작,Google News,1,neutral,"108개국 1위…티빙이 연 넷플릭스 밖 글로벌 경로 [넷플릭스 없이, 통할까②] - 데일리안",https://news.google.com/rss/articles/CBMiU0FVX3lxTE1hWHEtQ2hCTGZfcHN6bEtXZkpwNjNRSzBfRTlsOHNGNmx1LVZZVXJmVjYwRUZ6Rm8zVjFoN0hVdF9rTVBvcTF0QWF2ZlYxOE82QVNR0gHvAUFVX3lxTE9VWU9nWEd3Ml9vUnZ2WEM4eHEtcnp4Zk5WSXk0SHAzTkZ2b2hwNTRXWnJmUjF6Z3YxMXBzazNpa1Y4VHVQYjd4SDJROWMxd0xmdVZZTzI0am5jeVphcG1nbWFrZy1QMVlDT3hRQ1FvZkU0czBTQzc1eTlSRUoxaXZIT3ppUWEyRlhCRHBFVENMRkt0WE5Kc0R1am5pZmR1WURzVGFLZ1ZxSVJWTHJLNVNIZ25VM01ZVnBEVzRoWjRHcFZPdXFHLXhHaGVMeVlZU29iNXRzbmNrR0ZkMHBEVUd3SFVNNl8zSUFNYUk1eEdz?oc=5,NEW_RELEASE
2026-05-03,비플,Google News,1,neutral,경남도민 생활지원금 비플 제로페이 신청방법 고객센터 - 브런치,https://news.google.com/rss/articles/CBMiU0FVX3lxTE5qdXE2REhGeERHOFlfcGdPVlU2VXMxdzJDVzFaa0RHekZqVFBGd2ZpX1Y4RU5QV3NmYU4xR0daMlZac3RUSG5LamVnNGotdFpGSGxj?oc=5,B tv+
2026-05-03,B tv+ max,Google News,1,neutral,K-팝과 팝 스타 역대급 만남…애플TV '케이팝드' 8월 29일 공개 - 네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTE5wUWlrLVZhanZFTjVWTEtQaVlfMEUyejByZ2xyX2FkaUhDdTQzNVZkRUZfazJOTFJNSU9CZXcxRUNhdnpiRkdrZDdnQ0xGRC1uSVZJ?oc=5,B tv+
2026-05-03,쿠팡플레이 인기작,Google News,1,neutral,쿠팡플레이 금주의 추천작: 11월 4주 차 - Coupang News Room,https://news.google.com/rss/articles/CBMiUkFVX3lxTE4yYllFcGVRbFZpVUptdVJfbER4enBKZC1PeU1DdjVtaVE4aDV0cnFwdC1talZQOEUxQmVoLXliYklRN2s3MXN0ZFJWYUVDR1pjNVE?oc=5,OTT_TOP
2026-05-03,쿠팡플레이 인기작,Google News,1,neutral,쿠팡플레이 추천 총정리 총정리 - 브런치,https://news.google.com/rss/articles/CBMiVEFVX3lxTE9uY3d6RnpPekZTR2hfdjg1clRqZ1pjaXUtdWthSm5RRzFoNTYyQUc5eXRzVFlQRXQ5cGpmYUVSb0ZpZEdBNVFjZ2dUNDZUUW1JRkFIMQ?oc=5,OTT_TOP
2026-05-03,티빙 신작,Google News,1,neutral,tvN 5-6월 신작 라인업…‘꽃청춘’ 부활부터 글로벌 명작까지 ‘멀티 장르’ 공습 - 스포츠동아,https://news.google.com/rss/articles/CBMibkFVX3lxTE4wNDdxVmJZN3RZWFYwM19kUk9BcllvOWRZeHo4WjBwVDY3TFBUVWhZdVUzSzItRmtxUVRJOTNmS0hrOC02REZ4c2pUTnUxZDVuLU1xSDA5RkcwbnVIaS1GTnVUZE85bFRjQlN4c1VB?oc=5,NEW_RELEASE
2026-05-03,디즈니플러스 신작,Google News,1,neutral,"'서초동'→'밀수', 디즈니플러스 신작 공개 - v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE1Cemc5eWgyWVJzaE1abFhNNW9WVkR3bUdVVlMzMWRFMDcxWE9RLUVtYjlEcjlDN0w5am1WQ0hpYnVCSTh2RkJLMlhucFN6bG8?oc=5,NEW_RELEASE
2026-05-03,쿠팡플레이 신작,Google News,1,neutral,"쿠팡플레이, 국내 OTT 1위로 올라선 전략 - 네이트",https://news.google.com/rss/articles/CBMibEFVX3lxTFBOWWwxVGtIdjRPVG8weTk2eGF6T2phbE5iZlZFYXRwRWJVOXNzX3g1dVlIV0hpUWxtMEhONzNRdGR3NHVJUUhfTHNteUhiRTYwc3F6X0dJWlJ5VzhKOXJ1SUxIWnB3Rzh4a2I1Rw?oc=5,NEW_RELEASE
2026-05-03,쿠팡플레이 신작,Google News,1,neutral,쿠팡플레이 금주의 추천작: 3월 2주 차 - Coupang News Room,https://news.google.com/rss/articles/CBMiUkFVX3lxTFB3SmpYRGlRTHB5N09LXzNONVg0eXVaRmJzQ2NpaFYxcG11cG5tWDBFTGd3ZVA4WlcxTllhby1TN0duUksyU1I1MDd3RGxVY3BKQ2c?oc=5,NEW_RELEASE
2026-05-03,범죄 스릴러 드라마,Google News,1,neutral,"【단독】 마동석 이영애 앞세운 KBS 드라마 2편 ‘107억 적자' 놓고 ""시끌시끌"" - 이세종경제",https://news.google.com/rss/articles/CBMibEFVX3lxTFBMam9BTEdYNFRxMGgwT2lYTkM4UXJpV0hHSFROQTg5bWczR21FTGtJbE5EdHBDbGdfWFd4WmQzNlhvUG9iTVIxSDRuaUZ3QjZPZmh2cjhJclNfdGpKaTlzaUlfYXViMUJBVHV0Qw?oc=5,GENRE_SIGNAL
2026-05-04,B tv+ max,Google News,1,neutral,"Netflix, Hulu, Max, Disney+, Apple TV+, Prime Video, Paramount+, Peacock에서 무엇을 시청할 수 있나요? 최고(및 최악) 스트리밍 뉴스 - 영화 및 시리즈 - City Magazine",https://news.google.com/rss/articles/CBMiwAJBVV95cUxPVFBWR0kwb01oSGRjcWNPT3BUZmlWMUJidVk0YlQ4cU1qVGdjRkJab2VlZWxKVlB1MFVpR3dFLWJhZkhZc2dWaENKZEg0WkpJZE1UdWYwLU9TNHd4MnFzdkplQmthT2pNSzdzVFE1c2ZMWVh4dFhVc3ZwVUlCWXUtNVlQNXA5ZzBaeEJKNkU3bmY1UUxwVTN1R2hJRUx2eEVMaWJfT3Z4NXFOSV9hWXFLcjdYYjh2SzhlaFlEOGtRMUZwVmNDa0dQOHNSWndQUmxDOVVEdU92Z3VHOGVuTEVnVTh0MTF0dkptNExvOFYzWE90cmwzWEQ3TWUyWXdyc1NmQWhvVWthTnVxN25hdHRxTkQyVTBKU3lnVnBrU3JOUkk1YnB0UHVRWU13ak1OcDI4ZUU1RlpuZjJtUHdRbjRtLQ?oc=5,B tv+
2026-05-04,티빙 신작,Google News,1,neutral,"티빙·웨이브, 박서준→투바투… 4월 5주 주요 신작 및 화제작 - bntnews.co.kr",https://news.google.com/rss/articles/CBMiaEFVX3lxTFBPakt1aTZ6MUJVQ2h4WmdSR3NTeFR6SlJjeGQxWl9sLTFXR29NdENTTzRSM2RQdjBiaWoyUlJTaHFiXzh4dVFPaW1TX2VQMjJGUWJ6YjVrMmk5NFZaWUFZei1vZ0ZWQ2hL?oc=5,NEW_RELEASE
2026-05-04,가족 영화 추천,Google News,1,neutral,프린텀 뒤 시네마 2026 : 오늘 저녁 5유로로 만나는 가족 영화 추천 - Sortir à Paris,https://news.google.com/rss/articles/CBMi-wFBVV95cUxPajhNUEkyeVJCNnhRa1NsTUoybzJTVW5tZzJIem1JeS1VY2s0UmxfeUpGTXhoQU91ZFc1MDB5WFVTYlBINVZEc2xlb09iMkhkTTJnOWdzN0N1VlVBeXFkWWMxUGxveG4yVlVPc1RnRzZLRDh4dXl6QlF0WVJZNUVDN0RaSEpiOERiRWR6RExPNFhkSlE3X29wUWp2bjdjZ3U4ZExXMm40bHRHdHNVRURNbVJXaHBFUWJHTmRnR1FkcmM1TXVHa3VWbDd6Tnc4dF8ySk9sTWhiTEJvbUNPLXFiREF4YkgyU3dha3VBVGV0bWdBLWUtRS1Ndzh2Zw?oc=5,GENRE_SIGNAL
2026-05-05,B tv+,Google News,1,neutral,"""볼수록 할인"" ?B tv온 가족 혜택 이벤트 - 네이트",https://news.google.com/rss/articles/CBMieEFVX3lxTFBwa29UZ1Q5SzZtb1p6MWE1OFVTelZnb0xPMGJOSXZPZGNndllTQmgtQ1dRc09JVWhNcWNKckJVZjdqY3BIWGE4Rld5ZzJVdnVlMHJzT2thd3g4YUk3MjhzWUZHXzBJRnJ5eFlscDV6UzlxWWI5Zm16Zg?oc=5,B tv+
2026-05-05,B tv+,Google News,1,neutral,"“OTT 갈아탈 필요 없다”…SKB ‘B tv+’, 1억 시간 시청 돌파 - 이데일리",https://news.google.com/rss/articles/CBMigAFBVV95cUxObk1xOUttNmRQQ0V5R3VXRmdEZ0xRTkN5SXBZb2pDOHJMTDFITVlKdmF3azdIOTU5UE9Sd2tGVVI3M1lza3RhSHdXMzY0bW5MNENIZkktQ0ZCUlZrSU1JVFJNR1VmaWlCSUlzVFNMaUt4MEd3YUt2UTJtVUExaDBLMA?oc=5,B tv+
2026-05-05,비플,Google News,1,neutral,"김정은 얼굴 달고 사족보행하는 로봇 개…“100% 유기농 개똥” 작품, 무슨 뜻 - 서울경제",https://news.google.com/rss/articles/CBMiU0FVX3lxTE8tQi04Nm94azRjSDFmbFVacFgxbFRYTjZUU0NybV9SdWlzQ0htX2UxUVlCRjljZDVHU1puVzBkMUhzTmRtTHZpd1RaZVhFaTBXQnk40gFTQVVfeXFMTy1CLTg2b3hrNGNIMWZsVVpwWDFsVFhONlRTQ3JtX1J1aXNDSG1fZTFRWUJGOWNkNUdTWm5XMGQxSHNOZG1Mdml3VFplWEVpMFdCeTg?oc=5,B tv+
2026-05-05,쿠팡플레이 인기작,Google News,1,neutral,"'추성훈이 이럴 줄은...' 'SNL8' 등판한 '섹시 야마', 10년 만에 봉인 해제 - 스포츠한국",https://news.google.com/rss/articles/CBMicEFVX3lxTE9sNnZhbWQ0alRDZGI3WDlabG9ESF9PQ1pQWWp1bzVFTFprZmpmTG9qeFFiM0NETEx5U1BQS2hERFhPV2Y4VGxXWVpoRjdEZUpqQ0oxTThxRVhadUhOT0twZFpJVVpXZTU1TkFUbVpCdm3SAXRBVV95cUxOMjJrR2lSWjNZd2F1Y1QwNEpEQmJ6bFh4ZmdFTkJ0amVPY0lVZVpCd2NqdzRzVlBXVHhFbnhGSWJxSVdxbTUxMFRlU3V0elF5Z09vTDNBSzVYNFRWZ2ExbS1VSFpPdDV4VmdGcXJDMUZkcm9uYw?oc=5,OTT_TOP
2026-05-05,넷플릭스 신작,Google News,1,neutral,"2026년 5월 신작 스트리밍 시리즈: 넷플릭스, 프라임 비디오, 디즈니+… 꼭 봐야 할 작품들 - Sortir à Paris",https://news.google.com/rss/articles/CBMipAJBVV95cUxQY1JiNzNaNHJMLUQyM000Z0tvenU0bHF5bUI3UVc0Y0lsZ2dLaTRFSFpLZXZabG9JcFVpYjF4ek8tenJnRThNYVVuTmxxN3B3eFBzNFRSUUcySFJyTHBNdzVwUml2OFhISXlQbURnVldRSm1QbDFkMXlGTmc3OFAtLWRRUVJBeENYVVNveDd3dFdjX1ExVV9BS2dGYnQ0dUhVUE1fdU9tdFZIUXQtajVLSWxuZk1DQmpaeE9uUGtYZ0VtcUVONjg1YVo3RVpuNzRDSWoyQ1VjbmNsV29JWWxmRGtGaG9iamdpb1F2LWVET1FpRmJHQnB6Qll2TFFZekdKdlU2OTNMUzBTdkdOMmdOaTE2UDhVMTR1UG91SDNYQXpsVnU0?oc=5,NEW_RELEASE
2026-05-05,넷플릭스 신작,Google News,1,neutral,넷플릭스 2월 셋째 주 신작 라인업 - bntnews.co.kr,https://news.google.com/rss/articles/CBMiZEFVX3lxTE5pbVJiZWxpak9MOHRvZHM4QjlLZUt2RFVHbnV0ZjdraWptU2ZhNGlqM3Q2WEZzUHFRSTNkSS03emtQZVlBVDJ6ZWNqLUJMb2xjT3I1dkh4dkxWdkhEcTNwTXo3RzQ?oc=5,NEW_RELEASE
2026-05-05,티빙 신작,Google News,1,neutral,"[티빙-웨이브] 4월 5주 주요 신작 및 화제작 정유미X박서준X최우식 즉흥 여행기부터 육아 관찰 리얼리티, 국내 최초 산(山)중 버라이어티, 소름 돋는 서스펜스까지 “취향대로 골라본다!” 티빙&웨이브가 제안하는 콘텐츠 6선 - mstoday.co.kr",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5KbldlZEo2a21udFYtVFo0eHV6U0VlR2xEXzFjYVp6MHhJby1td0NFLXRrRVV3cjlvWEU0YnRNOGlVYWU1VE9PV21Hb2p1YUxhYS1BWWVnZ0QyanJwckxaZDNEUEVJbU0?oc=5,NEW_RELEASE
2026-05-05,티빙 신작,Google News,1,neutral,tvN 5-6월 신작 라인업…‘꽃청춘’ 부활부터 글로벌 명작까지 ‘멀티 장르’ 공습 - sports.donga.com,https://news.google.com/rss/articles/CBMibkFVX3lxTE4wNDdxVmJZN3RZWFYwM19kUk9BcllvOWRZeHo4WjBwVDY3TFBUVWhZdVUzSzItRmtxUVRJOTNmS0hrOC02REZ4c2pUTnUxZDVuLU1xSDA5RkcwbnVIaS1GTnVUZE85bFRjQlN4c1VB?oc=5,NEW_RELEASE
2026-05-05,티빙 신작,Google News,1,neutral,"티빙·웨이브, 2월 1주 주요 신작 및 화제작 - bntnews.co.kr",https://news.google.com/rss/articles/CBMiZEFVX3lxTE83WVVjNzYyMmh3M3paVUdnN3UyMVRZTXB0R1YtZDV0S2lULUlid3BZOTBLYV9jT05NazJyYVZaenk5VDM5N2RiWm1BcC1CT2pYTE5JZzFrbnh5ZHVfUFlUZjhCMmY?oc=5,NEW_RELEASE
